witness_id,claim_id,witness_first_name,witness_middle_name,witness_last_name,witness_full_name,witness_mobile,witness_email,witness_gender,witness_dob,witness_gov_id,member_id
WIT-10626,CLM-02642,Kashvi,,Kalita,Kashvi Kalita,99700553056,kashvi16@live.com,F,1994-05-10,AADHAR-9627-2147-7641,
WIT-10627,CLM-02642,Upasna,,Choudhry,Upasna Choudhry,99115430869,upasna61@gmail.com,F,1953-09-14,AADHAR-1395-9002-1301,
WIT-10628,CLM-02642,Oviya,,Borra,Oviya Borra,99484728933,oviya79@yahoo.com,F,1957-10-01,UID-719889790733,
WIT-10629,CLM-02532,Avi,,Jha,Avi Jha,99987005100,avi71@yahoo.com,M,1999-04-24,VOTER-E983160,MEM-13250
WIT-10630,CLM-00339,Ekansh,,Basu,Ekansh Basu,97599516450,ekansh88@outlook.co.in,M,1969-02-06,UID-630093429435,
WIT-10631,CLM-00339,Frederick,,Maharaj,Frederick Maharaj,97482438101,frederick72@gmail.com,M,1960-08-07,VOTER-D132901,
WIT-10632,CLM-00339,Parth,,Kannan,Parth Kannan,99816945098,parth56@gmail.com,M,1998-10-04,UID-855899153660,
WIT-10633,CLM-00231,Yashvi,,Jain,Yashvi Jain,98332081390,yashvi96@outlook.co.in,F,1995-04-01,VOTER-A330266,
WIT-10634,CLM-01437,Harinakshi,,Som,Harinakshi Som,97353374484,harinakshi90@rediffmail.com,F,1978-02-16,AADHAR-5101-8613-9205,
WIT-10635,CLM-00109,Nathan,,Borah,Nathan Borah,98319556077,nathan85@gmail.com,M,2006-08-31,VOTER-A346784,
WIT-10636,CLM-00109,Daksh,,Narayanan,Daksh Narayanan,99449707321,daksh32@rediffmail.com,M,1984-01-08,VOTER-C760993,
WIT-10637,CLM-02751,Vidhi,,Pandey,Vidhi Pandey,98629784308,vidhi74@rediffmail.com,F,2004-06-17,UID-128377922208,
WIT-10638,CLM-02246,Bimala,,Varty,Bimala Varty,99954215010,bimala31@live.com,F,2000-07-22,AADHAR-8468-2127-4133,
WIT-10639,CLM-02246,Yatan,,Chada,Yatan Chada,98964621588,yatan82@hotmail.com,M,1975-12-06,VOTER-C980172,MEM-13065
WIT-10640,CLM-02246,Qushi,,Bhat,Qushi Bhat,98155577769,qushi66@outlook.co.in,F,2001-03-09,UID-435081642158,
WIT-10641,CLM-02737,Noah,,Handa,Noah Handa,99348995772,noah78@live.com,M,2002-11-16,UID-213245075727,
WIT-10642,CLM-00521,Aradhana,,Chokshi,Aradhana Chokshi,98958476325,aradhana79@hotmail.com,F,1961-08-06,VOTER-C544419,
WIT-10643,CLM-00521,Arin,,Boase,Arin Boase,98466940547,arin58@gmail.com,M,1970-03-27,VOTER-B350389,
WIT-10644,CLM-00521,Chakradhar,,Chadha,Chakradhar Chadha,99653270333,chakradhar73@hotmail.com,M,1952-10-02,VOTER-D633757,
WIT-10645,CLM-00756,Chaaya,,Padmanabhan,Chaaya Padmanabhan,98637381592,chaaya78@gmail.com,F,1970-02-05,AADHAR-5316-6989-7796,
WIT-10646,CLM-00756,Tejas,,Murty,Tejas Murty,98335472690,tejas90@hotmail.com,M,1960-01-08,UID-335896869726,MEM-11631
WIT-10647,CLM-00251,Ikbal,,Sane,Ikbal Sane,98533952034,ikbal20@yahoo.com,M,1985-09-13,AADHAR-1149-4012-1341,
WIT-10648,CLM-00251,Oscar,,Seshadri,Oscar Seshadri,97639042926,oscar28@live.com,M,1975-01-18,VOTER-A378953,
WIT-10649,CLM-02448,Ojasvi,,Bhatia,Ojasvi Bhatia,97048505886,ojasvi66@gmail.com,F,1999-05-12,AADHAR-1073-2638-8176,
WIT-10650,CLM-02448,Ijaya,,Bedi,Ijaya Bedi,97939256004,ijaya35@rediffmail.com,F,1985-07-08,UID-451724496681,
WIT-10651,CLM-02722,Yagnesh,,Ramaswamy,Yagnesh Ramaswamy,97957734784,yagnesh70@hotmail.com,M,2003-05-29,VOTER-E113193,
WIT-10652,CLM-02722,Rishi,,Viswanathan,Rishi Viswanathan,98992973159,rishi21@gmail.com,M,1966-01-12,UID-515867767828,
WIT-10653,CLM-00747,Chaaya,,Ramanathan,Chaaya Ramanathan,98423504505,chaaya40@yahoo.com,F,1990-06-05,AADHAR-6499-8446-9013,
WIT-10654,CLM-00747,Vrishti,,Ravel,Vrishti Ravel,98815098183,vrishti27@gmail.com,F,1971-03-16,AADHAR-9113-9183-2959,
WIT-10655,CLM-00697,Wyatt,,Varghese,Wyatt Varghese,97516202118,wyatt10@outlook.co.in,M,1971-04-24,UID-109466620415,
WIT-10656,CLM-01375,Keya,,Sahni,Keya Sahni,97092346415,keya18@hotmail.com,F,1967-09-01,VOTER-D119812,
WIT-10657,CLM-01375,Avi,,Datta,Avi Datta,98392463324,avi76@rediffmail.com,M,1999-09-30,AADHAR-3828-1707-3371,
WIT-10658,CLM-01919,Qushi,,Pradhan,Qushi Pradhan,98314922724,qushi80@gmail.com,F,1964-05-11,UID-959027656236,
WIT-10659,CLM-02012,Rushil,,Sekhon,Rushil Sekhon,99346653527,rushil77@rediffmail.com,M,2003-11-14,AADHAR-2711-6619-5266,
WIT-10660,CLM-02012,Forum,,Sengupta,Forum Sengupta,98549598443,forum76@hotmail.com,F,1977-02-03,VOTER-A511862,
WIT-10661,CLM-01206,Niharika,,Din,Niharika Din,98778976413,niharika63@gmail.com,F,2002-03-30,VOTER-C653621,
WIT-10662,CLM-01206,Hemal,,Gole,Hemal Gole,99253070557,hemal73@gmail.com,F,1969-12-13,AADHAR-4159-7105-8729,
WIT-10663,CLM-02676,Indali,,Dugar,Indali Dugar,99351812629,indali65@live.com,F,1984-12-20,VOTER-E511931,
WIT-10664,CLM-01254,Finn,,Datta,Finn Datta,97849307375,finn83@gmail.com,M,1980-08-26,VOTER-C628743,
WIT-10665,CLM-01254,Qushi,,Sodhi,Qushi Sodhi,99195223478,qushi80@live.com,F,2003-01-01,VOTER-C333393,
WIT-10666,CLM-01254,Ayaan,,Mahajan,Ayaan Mahajan,97626311821,ayaan46@rediffmail.com,M,1950-11-15,UID-492079569008,
WIT-10667,CLM-00813,Darpan,,Rao,Darpan Rao,98390501395,darpan69@yahoo.com,M,1993-05-09,VOTER-E832682,
WIT-10668,CLM-00813,Jagrati,,Prabhakar,Jagrati Prabhakar,98222471985,jagrati55@rediffmail.com,F,1960-02-02,VOTER-B932362,
WIT-10669,CLM-01305,Pratyush,,Manda,Pratyush Manda,99434654709,pratyush20@hotmail.com,M,1974-11-05,UID-531795011397,
WIT-10670,CLM-00591,Dhruv,,Pandya,Dhruv Pandya,97996804726,dhruv18@gmail.com,M,1950-02-18,AADHAR-3041-7921-8262,
WIT-10671,CLM-00591,Upadhriti,,Bassi,Upadhriti Bassi,98036117572,upadhriti15@outlook.co.in,F,1977-10-16,AADHAR-2322-8199-9258,MEM-12430
WIT-10672,CLM-00591,Neelima,,Kaul,Neelima Kaul,97292893003,neelima27@gmail.com,F,1965-08-25,VOTER-A904053,
WIT-10673,CLM-00445,Patrick,,Shankar,Patrick Shankar,99234976664,patrick94@live.com,M,1970-12-18,UID-667286386415,
WIT-10674,CLM-00445,Mitesh,,Sheth,Mitesh Sheth,99762112027,mitesh38@live.com,M,1994-09-02,VOTER-A461643,MEM-11565
WIT-10675,CLM-00445,Ishwar,,More,Ishwar More,97417331693,ishwar75@yahoo.com,M,1950-11-02,VOTER-E850329,
WIT-10676,CLM-02288,Vincent,,Chaudhary,Vincent Chaudhary,99916150632,vincent90@outlook.co.in,M,1986-04-26,VOTER-E488661,
WIT-10677,CLM-02288,Azad,,Dhawan,Azad Dhawan,97373152466,azad44@yahoo.com,M,1968-11-24,UID-107993870525,
WIT-10678,CLM-02288,Qabil,,Uppal,Qabil Uppal,98616528098,qabil78@gmail.com,M,1966-07-11,VOTER-B758512,MEM-10978
WIT-10679,CLM-00244,Rayaan,,Dhawan,Rayaan Dhawan,99704601144,rayaan12@rediffmail.com,M,1996-12-09,AADHAR-4492-9540-8768,MEM-12559
WIT-10680,CLM-00244,Sara,,Kuruvilla,Sara Kuruvilla,97077287426,sara33@hotmail.com,F,1967-02-11,AADHAR-6135-5787-7537,MEM-13497
WIT-10681,CLM-01231,Ati,,Madan,Ati Madan,98643571842,ati23@rediffmail.com,F,1974-01-04,VOTER-C733041,
WIT-10682,CLM-01231,Nandini,,Magar,Nandini Magar,98477233487,nandini59@outlook.co.in,F,1951-03-02,VOTER-E471004,
WIT-10683,CLM-01231,Atharv,,Varty,Atharv Varty,97199178886,atharv14@hotmail.com,M,1963-03-05,AADHAR-8351-8612-9972,
WIT-10684,CLM-01940,Ekaraj,,Basu,Ekaraj Basu,99399241433,ekaraj99@rediffmail.com,M,1974-06-07,AADHAR-4611-8616-9079,
WIT-10685,CLM-01940,Diya,,Mammen,Diya Mammen,97968077214,diya30@gmail.com,F,1991-09-19,AADHAR-7801-8708-5447,
WIT-10686,CLM-01940,Vedika,,Sur,Vedika Sur,99529177145,vedika52@live.com,F,1986-01-15,VOTER-C700342,
WIT-10687,CLM-02604,Adweta,,Savant,Adweta Savant,99604280608,adweta40@gmail.com,F,1976-01-19,AADHAR-2508-2879-8802,
WIT-10688,CLM-02604,Harrison,,Mittal,Harrison Mittal,97964503060,harrison98@gmail.com,M,1975-12-13,UID-769817105152,
WIT-10689,CLM-01779,Faras,,Lad,Faras Lad,97783454618,faras57@gmail.com,M,1950-11-13,UID-615280938846,
WIT-10690,CLM-01779,Wridesh,,Ganguly,Wridesh Ganguly,97666057946,wridesh24@rediffmail.com,M,1986-04-04,AADHAR-6320-1235-9823,
WIT-10691,CLM-02254,Hemal,,Kapadia,Hemal Kapadia,97153173179,hemal33@outlook.co.in,F,1994-11-04,UID-164794206273,
WIT-10692,CLM-02254,Ati,,Aggarwal,Ati Aggarwal,98645619902,ati14@yahoo.com,F,1976-02-24,VOTER-E948594,
WIT-10693,CLM-02254,Damini,,Bhavsar,Damini Bhavsar,99739266708,damini70@gmail.com,F,1969-01-25,VOTER-D103971,
WIT-10694,CLM-00695,Dhruv,,Jaggi,Dhruv Jaggi,97882725297,dhruv69@hotmail.com,M,1960-02-28,AADHAR-3890-1183-2017,MEM-12614
WIT-10695,CLM-00695,Dhruv,,Dixit,Dhruv Dixit,98304435634,dhruv83@outlook.co.in,M,1976-11-18,VOTER-D386608,
WIT-10696,CLM-00159,Darsh,,Pillai,Darsh Pillai,99512975285,darsh22@outlook.co.in,M,1989-06-29,AADHAR-6179-5944-8509,
WIT-10697,CLM-00159,Kevin,,Bhakta,Kevin Bhakta,99623931927,kevin35@gmail.com,M,1954-08-02,UID-473154288605,
WIT-10698,CLM-01578,Anika,,Konda,Anika Konda,99064682865,anika80@yahoo.com,F,1999-02-18,UID-140342931439,
WIT-10699,CLM-01578,Unni,,Bhasin,Unni Bhasin,97590958873,unni70@yahoo.com,F,1978-02-12,UID-224439834968,
WIT-10700,CLM-00584,Mitali,,Naidu,Mitali Naidu,98645334832,mitali45@yahoo.com,F,1992-04-13,UID-498741619271,
WIT-10701,CLM-00584,Mahika,,Chaudhary,Mahika Chaudhary,99647548232,mahika20@hotmail.com,F,1990-11-14,UID-905721010441,
WIT-10702,CLM-02031,Sathvik,,Lanka,Sathvik Lanka,99502451703,sathvik87@live.com,M,1991-07-27,VOTER-B348224,
WIT-10703,CLM-02031,Qasim,,De,Qasim De,99008151137,qasim15@rediffmail.com,M,1999-10-17,UID-763872820191,
WIT-10704,CLM-01870,Yashoda,,Nagarajan,Yashoda Nagarajan,97217426331,yashoda78@yahoo.com,F,2004-11-26,UID-345034614697,
WIT-10705,CLM-01870,Saumya,,Gaba,Saumya Gaba,97865156945,saumya82@hotmail.com,F,1975-08-24,VOTER-A998273,MEM-10135
WIT-10706,CLM-00443,Hiral,,Jain,Hiral Jain,99673830981,hiral85@gmail.com,F,1968-01-01,VOTER-C782446,
WIT-10707,CLM-00443,Oscar,,Dash,Oscar Dash,98132960503,oscar32@hotmail.com,M,1983-12-18,AADHAR-7695-7844-9981,
WIT-10708,CLM-00443,Ryan,,Basak,Ryan Basak,98924061451,ryan68@yahoo.com,M,1974-08-18,UID-217627102294,
WIT-10709,CLM-00025,Nidra,,Prabhu,Nidra Prabhu,99033233674,nidra75@rediffmail.com,F,1987-09-22,AADHAR-9052-5792-7844,
WIT-10710,CLM-00025,Parth,,Chaudhari,Parth Chaudhari,98711155535,parth19@rediffmail.com,M,1982-12-30,UID-877324283574,MEM-11512
WIT-10711,CLM-01000,Siddharth,,Jhaveri,Siddharth Jhaveri,98191572986,siddharth59@live.com,M,1996-11-11,VOTER-A200059,
WIT-10712,CLM-01000,Pahal,,Shroff,Pahal Shroff,97241943965,pahal85@gmail.com,F,1985-12-17,UID-224095147183,
WIT-10713,CLM-02387,Saanvi,,Sarin,Saanvi Sarin,98543418114,saanvi52@hotmail.com,F,1987-04-23,VOTER-D293981,
WIT-10714,CLM-01904,Liam,,Brar,Liam Brar,97513892603,liam22@hotmail.com,M,2007-10-29,UID-229551734963,
WIT-10715,CLM-01904,Aachal,,Hora,Aachal Hora,98928796744,aachal85@outlook.co.in,F,2003-07-26,VOTER-A478136,
WIT-10716,CLM-01887,Ikbal,,Arora,Ikbal Arora,97179317758,ikbal69@rediffmail.com,M,1977-09-03,UID-117078954921,
WIT-10717,CLM-02262,Finn,,Raman,Finn Raman,98222147036,finn70@outlook.co.in,M,1996-07-22,AADHAR-2251-8454-5414,
WIT-10718,CLM-02262,Jalsa,,Wali,Jalsa Wali,99295602709,jalsa60@hotmail.com,F,1961-02-04,VOTER-C400983,
WIT-10719,CLM-02742,Aarnav,,Dugal,Aarnav Dugal,98744900537,aarnav89@outlook.co.in,M,1985-02-03,UID-822532120539,
WIT-10720,CLM-01802,Kashvi,,Rama,Kashvi Rama,99468046372,kashvi82@outlook.co.in,F,2004-10-31,VOTER-C925201,
WIT-10721,CLM-01802,Zashil,,Goswami,Zashil Goswami,98965420822,zashil79@outlook.co.in,M,1974-04-27,VOTER-D205586,
WIT-10722,CLM-01802,Luke,,Palan,Luke Palan,99562836655,luke74@gmail.com,M,1971-06-16,AADHAR-7407-5017-4834,
WIT-10723,CLM-02017,Qushi,,Pradhan,Qushi Pradhan,99544025835,qushi24@live.com,F,1950-08-27,AADHAR-5733-1030-7415,
WIT-10724,CLM-01932,Tristan,,Srivastava,Tristan Srivastava,97650319182,tristan39@outlook.co.in,M,1989-03-15,AADHAR-6728-2837-7071,
WIT-10725,CLM-01969,Alexander,,Gulati,Alexander Gulati,98035814991,alexander16@yahoo.com,M,1979-05-21,AADHAR-4186-2919-5101,
WIT-10726,CLM-01566,Chatura,,Narayan,Chatura Narayan,99955936079,chatura10@live.com,M,2001-04-14,UID-670608055668,
WIT-10727,CLM-01566,Lila,,Date,Lila Date,99881656059,lila14@live.com,F,1997-11-17,UID-625375531092,
WIT-10728,CLM-01580,Anmol,,Chakrabarti,Anmol Chakrabarti,97471567539,anmol15@rediffmail.com,M,1962-03-31,AADHAR-7152-1618-2181,
WIT-10729,CLM-01580,Turvi,,Mody,Turvi Mody,98291303775,turvi95@gmail.com,F,1997-05-06,UID-557822298228,
WIT-10730,CLM-01765,Idika,,Sundaram,Idika Sundaram,99257823665,idika30@hotmail.com,F,1952-10-25,AADHAR-2318-3850-8642,
WIT-10731,CLM-01765,Aachal,,Sampath,Aachal Sampath,98358301742,aachal98@hotmail.com,F,1971-10-03,AADHAR-3318-3674-6071,
WIT-10732,CLM-01214,Yauvani,,Mannan,Yauvani Mannan,97759748803,yauvani29@live.com,F,1953-12-24,UID-645592086703,
WIT-10733,CLM-02465,Aarav,,Kunda,Aarav Kunda,99701749143,aarav99@gmail.com,M,1950-01-24,UID-659464255520,
WIT-10734,CLM-02465,Ekapad,,Sarna,Ekapad Sarna,98422075419,ekapad48@hotmail.com,M,1991-07-08,AADHAR-5999-4529-2280,MEM-12937
WIT-10735,CLM-02465,Zayan,,Chakraborty,Zayan Chakraborty,97704782376,zayan26@gmail.com,M,1992-10-06,UID-924558437102,
WIT-10736,CLM-01693,Upma,,Natarajan,Upma Natarajan,97071681213,upma85@yahoo.com,F,1984-08-03,UID-903299677783,
WIT-10737,CLM-01693,Yashodhara,,Bahri,Yashodhara Bahri,98382800741,yashodhara80@live.com,F,1956-08-28,VOTER-B360809,
WIT-10738,CLM-01693,Tarak,,Mukhopadhyay,Tarak Mukhopadhyay,99400574659,tarak50@rediffmail.com,M,1957-12-31,VOTER-A744714,
WIT-10739,CLM-02853,Hitesh,,Saraf,Hitesh Saraf,99663894757,hitesh71@yahoo.com,M,2004-01-29,AADHAR-3083-6055-3626,MEM-10579
WIT-10740,CLM-02853,Ria,,Mutti,Ria Mutti,99774903223,ria44@live.com,F,1972-07-21,UID-290828921955,
WIT-10741,CLM-02853,Jeet,,Suri,Jeet Suri,99970680615,jeet43@rediffmail.com,M,1980-06-18,AADHAR-4434-3895-4318,
WIT-10742,CLM-02486,Chakradev,,Bains,Chakradev Bains,99049608665,chakradev50@hotmail.com,M,1960-12-25,UID-672126962230,
WIT-10743,CLM-02486,Nitesh,,Cheema,Nitesh Cheema,99401138304,nitesh64@rediffmail.com,M,2001-07-01,UID-277309595045,
WIT-10744,CLM-02129,Alexander,,Sethi,Alexander Sethi,97459334118,alexander77@live.com,M,1968-03-13,UID-272300765164,
WIT-10745,CLM-02129,Jeremiah,,Varghese,Jeremiah Varghese,97214005345,jeremiah49@gmail.com,M,2002-07-13,VOTER-D514619,
WIT-10746,CLM-02129,Omkaar,,Bakshi,Omkaar Bakshi,98991488154,omkaar14@yahoo.com,M,1955-03-03,VOTER-A205463,
WIT-10747,CLM-00996,Upkaar,,Ramakrishnan,Upkaar Ramakrishnan,99074262238,upkaar81@hotmail.com,M,1966-01-08,UID-368031440284,
WIT-10748,CLM-00996,Kamya,,Kala,Kamya Kala,97271827626,kamya74@rediffmail.com,F,1992-01-19,UID-712399780013,
WIT-10749,CLM-01976,Jonathan,,Bahl,Jonathan Bahl,98671254156,jonathan83@rediffmail.com,M,1955-11-09,AADHAR-5917-6034-7165,
WIT-10750,CLM-01976,Vansha,,Bajaj,Vansha Bajaj,97580662387,vansha86@rediffmail.com,F,1987-11-29,UID-608313082350,
WIT-10751,CLM-02521,Ayaan,,Seshadri,Ayaan Seshadri,99557560407,ayaan34@outlook.co.in,M,1959-10-25,VOTER-B261084,
WIT-10752,CLM-02521,Urmi,,Sami,Urmi Sami,98326721631,urmi95@hotmail.com,F,1963-07-10,UID-832976309498,
WIT-10753,CLM-01829,Tanmayi,,Sabharwal,Tanmayi Sabharwal,98306369054,tanmayi75@live.com,F,1980-06-19,AADHAR-9838-1908-9512,
WIT-10754,CLM-02760,Bhavna,,Arya,Bhavna Arya,98450823132,bhavna51@gmail.com,F,1951-03-30,AADHAR-7361-5046-4016,
WIT-10755,CLM-02760,Gauri,,Shetty,Gauri Shetty,98639215255,gauri75@outlook.co.in,F,1951-07-12,AADHAR-5730-2957-1320,
WIT-10756,CLM-02869,Tristan,,Kannan,Tristan Kannan,98520332677,tristan55@gmail.com,M,1987-06-27,AADHAR-6635-7249-3570,
WIT-10757,CLM-02869,Meghana,,Purohit,Meghana Purohit,97704815537,meghana75@yahoo.com,F,1984-04-15,VOTER-B811509,
WIT-10758,CLM-00485,Kamya,,Varghese,Kamya Varghese,99783580032,kamya89@hotmail.com,F,2001-10-15,AADHAR-2335-3632-8384,
WIT-10759,CLM-00485,Pavani,,Majumdar,Pavani Majumdar,97464621644,pavani69@yahoo.com,F,1969-06-27,UID-165525917350,
WIT-10760,CLM-00485,Yagnesh,,Dugal,Yagnesh Dugal,97328984923,yagnesh30@live.com,M,1976-11-06,VOTER-C807505,
WIT-10761,CLM-02825,Anirudh,,Kalita,Anirudh Kalita,99320374748,anirudh96@gmail.com,M,1991-04-02,VOTER-C990447,
WIT-10762,CLM-01101,Dayamai,,Khurana,Dayamai Khurana,99115935430,dayamai27@gmail.com,F,1962-06-08,VOTER-E693946,MEM-11371
WIT-10763,CLM-01280,Yatan,,Butala,Yatan Butala,97621848039,yatan74@gmail.com,M,1997-08-07,AADHAR-5691-7820-3868,MEM-13115
WIT-10764,CLM-00196,Vivaan,,Merchant,Vivaan Merchant,98209990364,vivaan82@gmail.com,M,2004-09-24,AADHAR-8807-9723-3135,MEM-12152
WIT-10765,CLM-00196,Jason,,Munshi,Jason Munshi,98382912103,jason83@gmail.com,M,1955-05-27,AADHAR-7744-2763-1173,
WIT-10766,CLM-00196,Andrew,,Naidu,Andrew Naidu,99695464736,andrew34@yahoo.com,M,1983-09-30,UID-974107898082,
WIT-10767,CLM-00780,Aarav,,Sangha,Aarav Sangha,98837817156,aarav12@hotmail.com,M,1978-01-31,UID-490508960247,
WIT-10768,CLM-00780,Saumya,,Dora,Saumya Dora,98233835686,saumya65@hotmail.com,F,1977-06-06,UID-717856619117,
WIT-10769,CLM-00780,Vidhi,,Nair,Vidhi Nair,97050353914,vidhi56@gmail.com,F,2005-06-17,AADHAR-1704-4422-1316,
WIT-10770,CLM-00688,Ekiya,,Korpal,Ekiya Korpal,97447438526,ekiya87@hotmail.com,F,1961-05-02,AADHAR-9482-4881-7643,MEM-11816
WIT-10771,CLM-02174,Zehaan,,Chaudhuri,Zehaan Chaudhuri,98545273213,zehaan54@hotmail.com,M,1973-08-11,UID-814861530942,
WIT-10772,CLM-00743,Pooja,,Pant,Pooja Pant,98227211206,pooja69@yahoo.com,F,1963-04-27,UID-277524119059,
WIT-10773,CLM-00743,Neel,,Pall,Neel Pall,98410830152,neel84@live.com,M,1978-05-03,UID-228378912198,MEM-10331
WIT-10774,CLM-00743,Bakhshi,,Taneja,Bakhshi Taneja,98071468822,bakhshi28@rediffmail.com,M,2002-08-30,VOTER-B373246,
WIT-10775,CLM-02887,Lopa,,Hans,Lopa Hans,97897423741,lopa57@gmail.com,F,1954-01-29,VOTER-A746489,
WIT-10776,CLM-02887,Tanvi,,Mittal,Tanvi Mittal,99036687453,tanvi29@outlook.co.in,F,1955-12-10,AADHAR-1628-5683-5879,
WIT-10777,CLM-00176,Triya,,Bahl,Triya Bahl,97955400181,triya11@live.com,F,1972-03-26,VOTER-B564301,
WIT-10778,CLM-00176,Pranit,,Swamy,Pranit Swamy,99838669012,pranit58@live.com,M,1975-11-01,UID-194217461606,
WIT-10779,CLM-00176,Anusha,,Hayre,Anusha Hayre,97690169994,anusha62@outlook.co.in,F,1963-12-29,VOTER-A653806,
WIT-10780,CLM-00050,Pushti,,Edwin,Pushti Edwin,98741946823,pushti83@hotmail.com,F,2000-03-17,UID-833376340445,
WIT-10781,CLM-02136,Hardik,,Lalla,Hardik Lalla,98472944647,hardik46@gmail.com,M,1997-05-20,VOTER-E118311,
WIT-10782,CLM-02136,Aditya,,Sachar,Aditya Sachar,97955156005,aditya97@hotmail.com,M,1977-08-20,UID-721537824440,
WIT-10783,CLM-02136,Onkar,,Dey,Onkar Dey,99057586577,onkar12@gmail.com,M,1970-07-16,VOTER-C188339,
WIT-10784,CLM-02523,Ranveer,,Lala,Ranveer Lala,98435503075,ranveer78@live.com,M,1999-07-23,VOTER-B331166,
WIT-10785,CLM-02523,Sanya,,Kade,Sanya Kade,97836295928,sanya96@live.com,F,1956-08-21,UID-153586510603,
WIT-10786,CLM-00126,Rehaan,,Seshadri,Rehaan Seshadri,97576527557,rehaan60@live.com,M,2005-05-30,AADHAR-5803-9062-9605,
WIT-10787,CLM-00126,Pratyush,,Bala,Pratyush Bala,99935800895,pratyush22@yahoo.com,M,1951-07-15,VOTER-E182019,
WIT-10788,CLM-00126,Neel,,Rajan,Neel Rajan,98969670529,neel96@live.com,M,1997-11-14,UID-742347227521,
WIT-10789,CLM-01581,Yug,,Mane,Yug Mane,99776120036,yug42@hotmail.com,M,1960-09-16,UID-229642639010,
WIT-10790,CLM-02283,Aayush,,Sunder,Aayush Sunder,98486115901,aayush54@outlook.co.in,M,1973-08-30,AADHAR-7520-8045-1852,
WIT-10791,CLM-02615,Avni,,Patla,Avni Patla,97360028571,avni72@hotmail.com,F,2002-05-02,VOTER-C793215,
WIT-10792,CLM-02615,Chakradev,,Parmer,Chakradev Parmer,97472698416,chakradev26@live.com,M,1958-04-28,AADHAR-7545-5875-9857,
WIT-10793,CLM-02615,Shivansh,,Comar,Shivansh Comar,97853167914,shivansh28@live.com,M,2006-03-26,AADHAR-9112-2463-8512,
WIT-10794,CLM-02164,Rehaan,,Talwar,Rehaan Talwar,99810820294,rehaan77@hotmail.com,M,1971-03-28,UID-438632910303,
WIT-10795,CLM-02164,Gaurika,,Rege,Gaurika Rege,98176544784,gaurika63@hotmail.com,F,1956-02-27,AADHAR-3178-6849-5551,
WIT-10796,CLM-02370,Ijaya,,Char,Ijaya Char,97252446167,ijaya15@outlook.co.in,F,1993-02-20,VOTER-A121097,
WIT-10797,CLM-02248,Dhriti,,Som,Dhriti Som,98014002033,dhriti89@rediffmail.com,F,1977-07-21,VOTER-A179012,
WIT-10798,CLM-01256,Lila,,More,Lila More,97938708447,lila59@hotmail.com,F,1964-10-11,UID-729641215902,
WIT-10799,CLM-01256,Ethan,,Yadav,Ethan Yadav,97041744297,ethan12@live.com,M,1973-07-02,AADHAR-4947-2556-9984,
WIT-10800,CLM-02453,Lakshmi,,Deshmukh,Lakshmi Deshmukh,97925639361,lakshmi65@rediffmail.com,F,1979-09-21,UID-487138125410,
WIT-10801,CLM-02505,Udarsh,,Ram,Udarsh Ram,98511628027,udarsh77@live.com,M,1977-02-02,VOTER-B738630,MEM-10439
WIT-10802,CLM-02399,Pranit,,Bawa,Pranit Bawa,98735832525,pranit99@gmail.com,M,1985-05-08,UID-881026782073,
WIT-10803,CLM-02399,Megha,,Boase,Megha Boase,99362919511,megha48@yahoo.com,F,1956-01-28,VOTER-E767906,
WIT-10804,CLM-02518,Rehaan,,Mutti,Rehaan Mutti,98153010861,rehaan92@live.com,M,1992-12-02,VOTER-B208440,
WIT-10805,CLM-00829,Vanya,,Arya,Vanya Arya,97528081618,vanya29@hotmail.com,F,1983-10-01,AADHAR-2805-6281-1751,
WIT-10806,CLM-02082,Anjali,,Nori,Anjali Nori,97718357708,anjali17@rediffmail.com,F,1994-02-10,UID-856558177706,
WIT-10807,CLM-02948,Ekanta,,Khatri,Ekanta Khatri,98752080124,ekanta79@hotmail.com,F,1975-11-08,VOTER-B738250,
WIT-10808,CLM-02826,Indrajit,,Sarna,Indrajit Sarna,97406871898,indrajit67@live.com,M,1962-12-14,AADHAR-3104-4223-7161,
WIT-10809,CLM-02968,Amara,,Rana,Amara Rana,98773232338,amara85@live.com,F,1952-02-10,UID-329953887482,
WIT-10810,CLM-02968,Aarav,,Pau,Aarav Pau,98271930818,aarav50@yahoo.com,M,2001-01-06,VOTER-E906004,MEM-10773
WIT-10811,CLM-02544,Yashvi,,Banerjee,Yashvi Banerjee,98133819704,yashvi44@gmail.com,F,1977-04-07,VOTER-C953499,
WIT-10812,CLM-00338,Veer,,Lanka,Veer Lanka,99711409776,veer63@gmail.com,M,1960-03-03,VOTER-E159816,
WIT-10813,CLM-00338,Jack,,Banik,Jack Banik,99496073537,jack57@gmail.com,M,2002-10-05,UID-346027769410,
WIT-10814,CLM-01579,Dayamai,,Pingle,Dayamai Pingle,97961978909,dayamai92@rediffmail.com,F,1980-01-07,UID-144540240020,
WIT-10815,CLM-01579,Harrison,,Taneja,Harrison Taneja,97093868744,harrison38@outlook.co.in,M,1996-03-04,AADHAR-6748-5121-4554,
WIT-10816,CLM-01579,Janya,,Pandya,Janya Pandya,97009381196,janya20@gmail.com,F,2005-02-01,VOTER-A500686,
WIT-10817,CLM-02493,Harita,,Mittal,Harita Mittal,97078622173,harita11@outlook.co.in,F,1955-04-09,UID-809122805319,
