member_id,mem_type,mem_first_name,mem_middle_name,mem_last_name,mem_full_name,mem_dob,mem_dod,mem_gender,mem_marital_status,mem_nationality,mem_gov_id,mem_citizenship_status,mem_occupation,mem_educational_qualification,mem_acc_no,mem_permanent_address_line1,mem_permanent_address_line2,mem_permanent_city,mem_permanent_landmark,mem_permanent_state,mem_permanent_country,mem_permanent_pin_code,mem_communication_address_line1,mem_communication_address_line2,mem_communication_city,mem_communication_landmark,mem_communication_state,mem_communication_country,mem_communication_pin_code,mem_telephone_type_1,mem_telephone_number_1,mem_telephone_type_2,mem_telephone_number_2,mem_email_1,mem_email_2,mem_update_date,RUN_TIME_DATE,CUT_OFF_DATE,POL_ACTV_CNT_YR_1,POL_ACTV_CNT_YR_2,POL_ACTV_CNT_YR_3,POL_REN_CNT_YR_1,POL_REN_CNT_YR_2,POL_REN_CNT_YR_3,POL_NB_CNT_YR_1,POL_NB_CNT_YR_2,POL_NB_CNT_YR_3,SUM_INSURED_YR_1,SUM_INSURED_YR_2,SUM_INSURED_YR_3,PREMIUM_AMT_YR_1,PREMIUM_AMT_YR_2,PREMIUM_AMT_YR_3,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPR_AMT_YR_1,APPR_AMT_YR_2,APPR_AMT_YR_3
MEM-10630,I,Jatin,Saumya,Nigam,Jatin Nigam,2005-02-02,,M,Divorced,Indian,AADHAR-7317-1481-1275,Resident,Salaried,GRADUATE,ACC_473520041504,42/61- Ramesh Road,Wason Ganj,Saharanpur,Next to Temple,Andhra Pradesh,India,693753,07/93- Sant Road,Singh Marg,Bellary,Next to Bank,Nagaland,India,866186,Mobile,97913949661,Office,98475093143.0,jatin47@hotmail.com,,2025-02-28,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,903633.42,0.0,0.0,29283.39,0.0,0.0,4,0,0,0,0,0,4,0,0,163944.07,0.0,0.0,146889.0,0.0,0.0
MEM-10631,I,Ethan,,Naidu,Ethan Naidu,1979-07-17,,M,Single,Indian,AADHAR-1178-7913-5149,Resident,Business,GRADUATE,ACC_158298720290,729- Batta,Sanghvi Circle,Ballia,Opposite Park,Andhra Pradesh,India,529478,86/660- Ravel Nagar,Babu Circle,Nangloi Jat,Near School,Tripura,India,659640,Mobile,98185450780,Office,97543488540.0,ethan77@outlook.co.in,,2025-07-29,2025-10-27,2025-10-27,2,1,0,2,0,0,1,1,0,2844677.69,263372.6,0.0,98764.6,9674.7,0.0,1,0,0,0,0,0,1,0,0,2444607.48,0.0,0.0,23436.33,0.0,0.0
MEM-10632,I,Sai,Hema,Aggarwal,Sai Aggarwal,1989-06-01,,M,Divorced,Indian,UID-816478578146,Resident,Business,HSC,ACC_909443688813,98/80 Nori Marg,Chad,Tadipatri,Next to Temple,Gujarat,India,790473,H.No. 29 Sridhar Ganj,Nayak Road,Mango,Next to Bank,Bihar,India,949541,Mobile,99377352638,Office,99579042524.0,sai87@gmail.com,,2025-03-08,2025-10-27,2025-10-27,1,1,0,1,0,0,0,1,0,205086.46,452698.41,0.0,8909.26,19198.46,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10633,I,Gaurika,Vidhi,Dyal,Gaurika Dyal,2005-07-06,,F,Divorced,Indian,VOTER-C205406,Resident,Salaried,GRADUATE,ACC_588536460018,H.No. 054 Kothari Zila,Krish Nagar,Faridabad,Near Metro Station,Jharkhand,India,521244,H.No. 457- Wali Zila,Palla Nagar,Khandwa,,Assam,India,507508,Mobile,97670337710,Office,98979440255.0,gaurika99@rediffmail.com,,2025-05-06,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,1226225.81,0.0,0.0,21563.29,0.0,0.0,3,0,0,1,0,0,2,0,0,114106.37,0.0,0.0,103899.13,0.0,0.0
MEM-10634,I,Jagat,Warjas,Mallick,Jagat Mallick,1960-06-19,,M,Married,Indian,UID-360440128274,Resident,Retired,SSC,ACC_939461144736,H.No. 193 Bansal Nagar,Karan,Vijayawada,Near Metro Station,Maharashtra,India,47260,32- Manda Marg,Reddy,Sagar,Behind Mall,Bihar,India,245870,Mobile,99639309082,Office,97610386544.0,jagat55@hotmail.com,,2025-08-02,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,857392.8,0.0,0.0,27243.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10635,I,Yochana,,Loke,Yochana Loke,1984-09-23,,F,Unknown,Indian,VOTER-E107414,Resident,Salaried,GRADUATE,ACC_714183310607,713 Raghavan,Nori Path,Chennai,Next to Temple,Meghalaya,India,664891,41/027 Chand Street,Shetty Nagar,Yamunanagar,Next to Bank,Manipur,India,329566,Mobile,99454482667,,98259477458.0,yochana73@rediffmail.com,,2024-11-23,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,971843.47,0.0,0.0,35488.76,0.0,0.0,1,0,0,1,0,0,0,0,0,16878.45,0.0,0.0,15762.8,0.0,0.0
MEM-10636,I,Mugdha,Jack,Bath,Mugdha Bath,1990-08-07,,F,Unknown,Indian,UID-270744112721,Resident,Business,POST_GRAD,ACC_523807036447,H.No. 835- Thaker Ganj,Borah Street,Solapur,Near Metro Station,Tripura,India,758356,H.No. 881 Thaker Marg,Kata Chowk,Chittoor,Near School,Rajasthan,India,651386,Mobile,98564274165,Office,99867641635.0,mugdha11@rediffmail.com,,2025-01-29,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,557814.49,0.0,0.0,6590.12,0.0,0.0,3,0,0,1,0,0,2,0,0,116707.6,0.0,0.0,113938.54000000001,0.0,0.0
MEM-10637,I,Advaith,Qushi,Suresh,Advaith Suresh,2004-09-16,2024-06-11,M,Divorced,Indian,AADHAR-6118-9017-5248,Resident,Business,HSC,ACC_567096818668,H.No. 76 Thaman Road,Sibal Nagar,Vijayanagaram,Next to Temple,Odisha,India,921234,53- Patla Chowk,Kale Nagar,Nagaon,Near School,Arunachal Pradesh,India,844414,Mobile,99291682908,,97772465366.0,advaith88@hotmail.com,,2025-05-31,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,799549.2,0.0,0.0,11063.0,0.0,0.0,2,0,0,1,0,0,1,0,0,93827.03,0.0,0.0,88543.68,0.0,0.0
MEM-10638,I,Dayamai,Darika,Soni,Dayamai Soni,1999-08-10,,F,Widowed,Indian,AADHAR-6713-3459-2003,Resident,Professional,POST_GRAD,ACC_486418787,23/55- Sundaram Road,De,Guna,Next to Temple,Chhattisgarh,India,474147,35 Mody,Saini Road,Panihati,Next to Bank,Maharashtra,India,604659,Mobile,6736766987,Home,,dayamai26@live.com,,2025-06-26,2025-10-27,2025-10-27,1,1,0,1,0,0,0,0,0,757520.8,932831.92,0.0,18303.08,4912.71,0.0,7,0,0,5,0,0,2,0,0,280033.82,0.0,0.0,269565.23,0.0,0.0
MEM-10639,I,Amrita,,Sha,Amrita Sha,2000-03-16,,F,Widowed,Indian,UID-644945662734,Resident,Professional,HSC,ACC_147529329368,H.No. 17- Sawhney Path,Swaminathan Path,Nandyal,Next to Temple,Sikkim,India,59849,24/45- Malhotra,Bose Chowk,Faridabad,Next to Bank,Mizoram,India,382282,Mobile,98453449742,Home,99450033718.0,amrita79@live.com,,2025-08-09,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10640,I,Jacob,,Yadav,Jacob Yadav,1975-08-03,,M,Divorced,Indian,UID-290650380946,Resident,Retired,UNKNOWN,ACC_812587746880,451 Kalla Marg,Bhat Chowk,Srikakulam,Near Metro Station,Nagaland,India,292009,H.No. 046- Tara Marg,Toor Path,Bally,,Rajasthan,India,984780,Mobile,98925550308,,,jacob44@outlook.co.in,dewananay@example.com,2025-05-22,2025-10-27,2025-10-27,0,1,0,0,0,0,0,0,0,0.0,641340.64,0.0,0.0,26632.51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10641,I,Yashica,Gautami,Chada,Yashica Chada,2003-07-23,,F,Single,Indian,UID-317528121906,Resident,Business,SSC,ACC_693914825803,332 Biswas Nagar,Bhatnagar Ganj,Berhampore,Near Metro Station,Madhya Pradesh,India,123221,35/59- Mody Chowk,Nair Circle,Indore,Next to Bank,Madhya Pradesh,India,643552,Mobile,97459498113,Home,,yashica92@rediffmail.com,,2025-05-01,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,529518.5,0.0,0.0,6943.92,0.0,0.0,1,0,0,0,0,0,1,0,0,35451.98,0.0,0.0,31543.02,0.0,0.0
MEM-10642,I,Jhalak,,Arya,Jhalak Arya,1994-04-22,,F,Divorced,Indian,UID-347445185083,Resident,Salaried,SSC,ACC_195491561132,H.No. 417- Ramakrishnan Nagar,Padmanabhan Nagar,Jalna,Near Metro Station,Tripura,India,482272,910 Dhillon Marg,Bhat Circle,Tiruvottiyur,Next to Bank,Meghalaya,India,222172,Mobile,99440518827,,97201916045.0,jhalak90@yahoo.com,,2025-01-12,2025-10-27,2025-10-27,1,1,0,1,0,0,0,1,0,474925.81,659445.85,0.0,18689.15,3789.37,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10643,I,Anamika,Pallavi,Arora,Anamika Arora,1977-01-05,,F,Unknown,Indian,AADHAR-6055-5339-7029,Resident,Business,GRADUATE,ACC_254772815271,15/382- Hayre Nagar,Edwin Road,Chandrapur,Opposite Park,Sikkim,India,178617,118- Bumb Circle,Buch Zila,Sambalpur,Next to Bank,Nagaland,India,460988,Mobile,98629837309,Office,,anamika51@live.com,,2025-04-14,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,393052.37,0.0,0.0,7389.82,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10644,I,Widisha,Chaitaly,Solanki,Widisha Solanki,1999-11-05,,F,Divorced,Indian,UID-133625999720,Resident,Professional,POST_GRAD,ACC_767384342937,54/049 Warrior Ganj,Mistry Marg,Kavali,,Nagaland,India,250230,H.No. 43 Parmer Nagar,Chawla Circle,Gangtok,Behind Mall,Mizoram,India,890091,Mobile,98167190136,Office,97872494798.0,widisha47@gmail.com,,2025-10-01,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,2017980.27,0.0,0.0,40239.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10645,I,Mekhala,Riya,Bains,Mekhala Bains,2004-11-17,,F,Widowed,Indian,VOTER-A954797,Resident,Salaried,SSC,ACC_694232724648,15/468- Bobal Zila,Patel Path,Sikar,Opposite Park,Tamil Nadu,India,132085,91/12 Dhar Path,Gade Chowk,Mahbubnagar,,Meghalaya,India,66715,Mobile,97706866406,Home,,mekhala75@live.com,,2025-07-02,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,460338.09,0.0,0.0,2360.19,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10646,I,Vrinda,,Yogi,Vrinda Yogi,1988-10-23,,F,Single,Indian,AADHAR-8792-7410-3716,Resident,Business,UNKNOWN,ACC_894871078301,03- Dixit Nagar,Behl,Ramagundam,,Madhya Pradesh,India,410165,53/958- Patil Road,Kala Street,Madurai,Behind Mall,Arunachal Pradesh,India,673359,Mobile,97461235960,Office,,vrinda14@rediffmail.com,,2025-02-03,2025-10-27,2025-10-27,4,0,0,4,0,0,2,0,0,1789005.67,0.0,0.0,33696.619999999995,0.0,0.0,4,0,0,2,0,0,2,0,0,240794.2,0.0,0.0,231995.55,0.0,0.0
MEM-10647,I,Fitan,Odika,Narain,Fitan Narain,2004-11-10,,M,Unknown,Indian,AADHAR-4766-4076-1936,Resident,Salaried,POST_GRAD,ACC_426919203164,H.No. 213- Purohit Chowk,Tata,Kolhapur,Next to Temple,Bihar,India,473558,H.No. 61 Dora Circle,Sandal,Hubli–Dharwad,Near School,Himachal Pradesh,India,120952,Mobile,98852963966,Home,,fitan54@hotmail.com,,2025-04-23,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10648,I,Vyanjana,,Char,Vyanjana Char,1979-03-03,,F,Divorced,Indian,AADHAR-1089-6137-9078,Resident,Professional,POST_GRAD,ACC_427570927217,H.No. 80- Divan Zila,Loyal Chowk,Ludhiana,Near Metro Station,Jharkhand,India,260856,462- Sarkar Zila,Bhat,Ranchi,,Nagaland,India,114056,Mobile,98326360393,Home,98710423121.0,vyanjana60@yahoo.com,,2025-03-22,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,247928.56,0.0,0.0,5620.06,0.0,0.0,3,0,0,1,0,0,2,0,0,148102.93,0.0,0.0,136018.16,0.0,0.0
MEM-10649,I,Ekaja,,Rajagopal,Ekaja Rajagopal,1967-10-05,,F,Widowed,Indian,VOTER-C492107,Resident,Retired,GRADUATE,ACC_980269763957,H.No. 07- Sachar Circle,Madan Nagar,Pudukkottai,Next to Temple,Manipur,India,246002,H.No. 97- Anand Chowk,Naidu Road,Gandhinagar,Behind Mall,Sikkim,India,615998,Mobile,97665327958,,97563424076.0,ekaja37@live.com,,2025-09-29,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,909301.8799999999,0.0,0.0,27381.41,0.0,0.0,6,0,0,5,0,0,1,0,0,305143.26999999996,0.0,0.0,275378.37,0.0,0.0
MEM-10650,I,Nikita,Michael,Chaudry,Nikita Chaudry,1961-06-26,2023-07-23,F,Widowed,Indian,AADHAR-2711-9180-5923,Resident,Retired,POST_GRAD,ACC_601929503048,H.No. 02- Sachdeva Path,Bala Chowk,Nagaon,Next to Temple,West Bengal,India,584031,74/57- Chawla Circle,Dass Street,Jorhat,Next to Bank,Himachal Pradesh,India,939494,Mobile,99556973045,,99355396315.0,nikita74@gmail.com,,2025-06-11,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10651,I,Mohini,Libni,Handa,Mohini Handa,1959-11-25,,F,Divorced,Indian,VOTER-C561207,Resident,Retired,POST_GRAD,ACC_367559404034,812- Date Nagar,Subramaniam Marg,Guwahati,Next to Temple,Meghalaya,India,169974,H.No. 08 Gopal Chowk,Kala,Khora ,,Uttar Pradesh,India,816494,Mobile,99715848681,Office,,mohini24@yahoo.com,,2025-02-11,2025-10-27,2025-10-27,3,0,0,3,0,0,0,0,0,2801991.88,0.0,0.0,50110.83,0.0,0.0,2,0,0,1,0,0,1,0,0,154344.95,0.0,0.0,141770.33000000002,0.0,0.0
MEM-10652,B,Ayush,,Pall,Ayush Pall,1991-05-06,2025-03-22,M,Divorced,Indian,UID-346900164545,Resident,Salaried,HSC,ACC_136378916326,366- Chauhan Chowk,Kata Path,Arrah,Near Metro Station,Chhattisgarh,India,149019,H.No. 544- Chowdhury,Banik Zila,Alwar,Behind Mall,Arunachal Pradesh,India,395974,Mobile,99411609631,,,ayush59@gmail.com,,2025-09-05,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,804748.04,0.0,0.0,27864.8,0.0,0.0,1,0,0,0,0,0,1,0,0,22447.31,0.0,0.0,21784.58,0.0,0.0
MEM-10653,I,Tejas,,Tata,Tejas Tata,1989-03-12,2023-12-18,M,Widowed,Indian,AADHAR-2920-6065-1269,Resident,Professional,GRADUATE,ACC_582624349976,42- Barad Marg,Kale Marg,Rewa,Near Metro Station,Chhattisgarh,India,655705,98 Nath Chowk,Maharaj Road,Rewa,Next to Bank,Maharashtra,India,184133,Mobile,98825797860,,,tejas64@outlook.co.in,ramanathanvyanjana@example.net,2025-02-25,2025-10-27,2025-10-27,2,1,0,2,0,0,1,0,0,1171084.62,279265.71,0.0,16573.62,4731.22,0.0,1,0,0,0,0,0,1,0,0,25129.22,0.0,0.0,23095.53,0.0,0.0
MEM-10654,I,Nilima,,Ahuja,Nilima Ahuja,2004-08-15,,F,Married,Indian,UID-542094592475,Resident,Salaried,SSC,ACC_393188705288,067 Sarraf Street,Kari Circle,Naihati,Near Metro Station,Rajasthan,India,879059,H.No. 692 Sood,Chandran Nagar,Salem,Next to Bank,Nagaland,India,206947,Mobile,99777223679,,,nilima22@yahoo.com,,2025-06-06,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10655,I,Balvan,Triya,Talwar,Balvan Talwar,1984-07-03,,M,Married,Indian,VOTER-C944096,Resident,Salaried,POST_GRAD,ACC_344341882468,419- Hegde Circle,Dhillon Road,Shivpuri,Opposite Park,Andhra Pradesh,India,789024,331- Prasad,Manda Marg,Jalgaon,Next to Bank,Sikkim,India,17657,Mobile,99749632994,Home,98304624929.0,balvan69@hotmail.com,radhakrishnanlaksh@example.org,2025-09-06,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,498303.1,0.0,0.0,6744.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10656,I,Oscar,,Bhatt,Oscar Bhatt,2007-07-03,,M,Divorced,Indian,AADHAR-9747-2472-7861,Resident,Salaried,UNKNOWN,ACC_630279960825,36/698- Tandon Zila,Khosla Zila,Bettiah,Near Metro Station,Manipur,India,412332,09/49- Yogi Marg,Dugar,Haridwar,,Nagaland,India,318904,Mobile,98784704823,Home,,oscar76@outlook.co.in,,2025-06-04,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,2136759.35,0.0,0.0,19517.6,0.0,0.0,4,0,0,2,0,0,2,0,0,276612.15,0.0,0.0,238403.66,0.0,0.0
MEM-10657,I,Hredhaan,Yashvi,Reddy,Hredhaan Reddy,1973-07-20,,M,Married,Indian,VOTER-C281495,Resident,Retired,HSC,ACC_924567469790,H.No. 077 Sundaram Ganj,Deshmukh Chowk,Ramgarh,Next to Temple,Andhra Pradesh,India,725712,H.No. 15 Sarkar Nagar,Wason Chowk,Etawah,Near School,Uttar Pradesh,India,711786,Mobile,99141372164,,98036221681.0,hredhaan43@outlook.co.in,,2025-06-30,2025-10-27,2025-10-27,1,2,0,1,0,0,0,1,0,526629.18,888152.48,0.0,4350.82,9721.45,0.0,5,0,0,2,0,0,3,0,0,590813.94,0.0,0.0,120434.62999999999,0.0,0.0
MEM-10658,I,Peter,Jai,Wable,Peter Wable,1996-12-28,,M,Married,Indian,VOTER-B893336,Resident,Salaried,HSC,ACC_196908471513,50- Chadha Ganj,Natt Circle,Nagaon,Near Metro Station,Jharkhand,India,702972,05/91- Gulati Chowk,Patel Nagar,Junagadh,Next to Bank,Meghalaya,India,412755,Mobile,98708977122,Office,,peter55@rediffmail.com,,2024-12-24,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,657916.61,0.0,0.0,6523.95,0.0,0.0,1,0,0,0,0,0,1,0,0,28282.9,0.0,0.0,25377.22,0.0,0.0
MEM-10659,I,Jagdish,,Cheema,Jagdish Cheema,1984-01-28,,M,Single,Indian,UID-390125365502,Foreigner,Salaried,HSC,ACC_230758155912,77/690- Gopal Zila,Minhas Chowk,Sirsa,,Sikkim,India,641104,53/725- Verma Circle,Manda Nagar,Satara,,Tripura,India,543942,Mobile,97504510670,Home,,jagdish36@hotmail.com,,2024-11-28,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,260012.81,0.0,0.0,3485.5,0.0,0.0,3,0,0,2,0,0,1,0,0,139031.38,0.0,0.0,127100.84,0.0,0.0
MEM-10660,I,Turvi,Falan,Dey,Turvi Dey,1985-07-17,,F,Married,Indian,UID-327010505261,Resident,Salaried,HSC,ACC_822762483277,38/561- Chaudry Chowk,Dutta Nagar,Bhubaneswar,Near Metro Station,Tripura,India,473995,H.No. 91 Samra Zila,Subramaniam Marg,Shahjahanpur,Behind Mall,Goa,India,874425,Mobile,97971060169,Home,,turvi90@outlook.co.in,anusha20@example.net,2025-02-07,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,801352.19,0.0,0.0,21501.96,0.0,0.0,1,0,0,0,0,0,1,0,0,100955.59,0.0,0.0,92446.64,0.0,0.0
MEM-10661,I,Divya,Ati,Hegde,Divya Hegde,2000-03-14,,F,Widowed,Indian,VOTER-D685868,Resident,Professional,POST_GRAD,ACC_726508355937,38/309- Gaba Circle,Bajwa Ganj,Gaya,Near Metro Station,Madhya Pradesh,India,811677,19/292 Balasubramanian Nagar,Agarwal Ganj,Chandigarh,Near School,Uttar Pradesh,India,98695,Mobile,97115556572,,97170375883.0,divya44@hotmail.com,,2025-06-19,2025-10-27,2025-10-27,1,1,0,1,0,0,0,1,0,1402521.81,595991.03,0.0,22252.2,15605.41,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10662,I,Jeevika,Peter,Pall,Jeevika Pall,2006-07-21,,F,Married,Indian,AADHAR-7660-3760-1723,Resident,Business,GRADUATE,ACC_026089147302,H.No. 139 Gill,Gandhi Circle,Junagadh,Near Metro Station,Tripura,India,566533,84 Grewal Circle,Datta Zila,Sagar,Next to Bank,Haryana,India,639501,Mobile,98680500301,Office,,jeevika45@outlook.co.in,,2025-03-07,2025-10-27,2025-10-27,2,1,0,2,0,0,1,0,0,1850459.2000000002,749062.84,0.0,38488.95,27658.21,0.0,5,0,0,3,0,0,2,0,0,242486.48,0.0,0.0,234815.97000000003,0.0,0.0
MEM-10663,I,Riya,Zehaan,Gola,Riya Gola,1980-12-03,,F,Widowed,Indian,VOTER-B628512,Resident,Salaried,HSC,ACC_912562117588,67 Anand,Varma,Latur,,Tripura,India,377328,50 Sule Nagar,Yohannan Chowk,Orai,,Gujarat,India,827174,Mobile,97127557110,Home,,riya59@rediffmail.com,fpall@example.org,2025-07-17,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10664,I,Fitan,,Hans,Fitan Hans,1972-02-18,,M,Single,Indian,AADHAR-7527-2806-3798,Resident,Retired,POST_GRAD,ACC_373309800014,H.No. 91- Reddy Street,Minhas Zila,Aizawl,,Sikkim,India,755180,16 Hegde Zila,Saha Chowk,Muzaffarpur,,Uttarakhand,India,702150,Mobile,98746270865,Office,,fitan84@live.com,manan93@example.org,2025-08-03,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10665,I,Kai,,Wali,Kai Wali,2005-12-12,,M,Unknown,Indian,UID-838795547128,NRI,Business,GRADUATE,ACC_705145763132,H.No. 304 Ram Road,Munshi Road,Salem,,Assam,India,99197,62- Patla Chowk,Master Nagar,Udupi,,West Bengal,India,658705,Mobile,98224468775,Office,,kai21@yahoo.com,,2024-11-16,2025-10-27,2025-10-27,2,0,0,2,0,0,0,0,0,1667444.19,0.0,0.0,27004.68,0.0,0.0,4,0,0,3,0,0,1,0,0,291110.77,0.0,0.0,263983.56,0.0,0.0
MEM-10666,I,Zansi,Eshana,Pant,Zansi Pant,1961-12-01,,F,Married,Indian,AADHAR-9224-4450-2237,Resident,Retired,HSC,ACC_820666675810,H.No. 63 Sanghvi Chowk,Uppal Ganj,Malda,Next to Temple,West Bengal,India,730304,62/36 Pandit Chowk,Bahri Zila,Mau,Near School,Odisha,India,815238,Mobile,99915812418,Office,97833529631.0,zansi60@gmail.com,,2025-09-24,2025-10-27,2025-10-27,2,0,0,2,0,0,0,0,0,994069.0700000001,0.0,0.0,20767.24,0.0,0.0,3,0,0,3,0,0,0,0,0,133579.18,0.0,0.0,126711.59,0.0,0.0
MEM-10667,I,Urishilla,Max,Gara,Urishilla Gara,1978-07-09,,F,Unknown,Indian,AADHAR-5919-3329-1038,Resident,Professional,HSC,ACC_087100385551,88- Arora Ganj,Sidhu Ganj,Ramagundam,Next to Temple,Jharkhand,India,939898,H.No. 910- Karan Nagar,Mistry Zila,Chandrapur,Behind Mall,Punjab,India,815280,Mobile,97853707530,Office,,urishilla53@rediffmail.com,,2024-12-20,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,1316224.55,0.0,0.0,45317.13,0.0,0.0,4,0,0,1,0,0,3,0,0,216340.16,0.0,0.0,196874.48,0.0,0.0
MEM-10668,I,Falguni,Arunima,Sant,Falguni Sant,1968-10-26,,F,Married,Indian,UID-893736942187,Resident,Retired,SSC,ACC_358299593362,H.No. 54 Nagar Marg,Bhatti Chowk,Aurangabad,Opposite Park,Mizoram,India,837192,80/84- Choudhary Path,Patla Marg,Purnia,Next to Bank,Himachal Pradesh,India,301035,Mobile,98756130465,,99548629468.0,falguni15@yahoo.com,radhakrishnanjalsa@example.net,2025-10-26,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,490981.4,0.0,0.0,20016.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10669,I,Gautam,Mitesh,Barad,Gautam Barad,1995-07-22,,M,Widowed,Indian,VOTER-D529080,Resident,Salaried,POST_GRAD,ACC_184930590256,H.No. 25- Rout,Reddy Chowk,Rajkot,Near Metro Station,Meghalaya,India,92905,H.No. 584- Nagarajan Nagar,Kota Road,Sambhal,Next to Bank,Odisha,India,875520,Mobile,99979189102,Office,98086895102.0,gautam22@yahoo.com,,2025-02-18,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,1700902.2999999998,0.0,0.0,8760.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-10670,I,Aryan,Pranav,Shah,Aryan Shah,1978-09-02,,M,Married,Indian,UID-593846898213,Resident,Business,POST_GRAD,ACC_052207863926,96- Barman Road,Chanda Nagar,Thanjavur,,Assam,India,408583,00/53- Dubey Marg,Bhatia Circle,Anantapuram,Near School,Assam,India,89305,Mobile,98117881099,Office,,aryan96@yahoo.com,,2024-11-09,2025-10-27,2025-10-27,4,0,0,4,0,0,1,0,0,2053990.1,0.0,0.0,59430.89,0.0,0.0,1,0,0,0,0,0,1,0,0,52619.89,0.0,0.0,44266.28,0.0,0.0
MEM-10671,B,Triveni,,Kumer,Triveni Kumer,1984-10-07,,F,Divorced,Indian,AADHAR-6377-3941-3442,Foreigner,Salaried,HSC,ACC_048648658035,H.No. 71 Patel Zila,Shenoy Zila,Siliguri,Opposite Park,Gujarat,India,670177,H.No. 35- Patla Street,Mani Ganj,Kanpur,Near School,Odisha,India,118062,Mobile,97111710033,Office,99422749711.0,triveni27@outlook.co.in,,2025-09-15,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
